species,divergence,totalength.Mbp,percent.cvrg,repeat.class
Amazona collaria,9,0.001661,0.000131959421097245,DNA
Amazona collaria,10,0.001689,0.000134183902608818,DNA
Amazona collaria,11,0.001839,0.000146100767849388,DNA
Amazona collaria,12,0.001561,0.000124014844270198,DNA
Amazona collaria,13,0.00331,0.000262965492975245,DNA
Amazona collaria,14,0.004018,0.000319213096910735,DNA
Amazona collaria,15,0.007042,0.000559457100160626,DNA
Amazona collaria,16,0.007927,0.000629766605079989,DNA
Amazona collaria,17,0.009285,0.000737653958391283,DNA
Amazona collaria,18,0.012622,0.00100276448710983,DNA
Amazona collaria,19,0.013227,0.00105082917691346,DNA
Amazona collaria,20,0.01485,0.00117976965881643,DNA
Amazona collaria,21,0.017893,0.00142152313166346,DNA
Amazona collaria,22,0.020198,0.00160464562752689,DNA
Amazona collaria,23,0.027042,0.00214837246556996,DNA
Amazona collaria,24,0.028466,0.0022615032395871,DNA
Amazona collaria,25,0.029286,0.00232664876956889,DNA
Amazona collaria,26,0.035268,0.00280189335536282,DNA
Amazona collaria,27,0.034959,0.00277734461296724,DNA
Amazona collaria,28,0.041301,0.00328118967533854,DNA
Amazona collaria,29,0.038946,0.0030940948910616,DNA
Amazona collaria,30,0.032737,0.00260081611587027,DNA
Amazona collaria,31,0.03588,0.00285051416554434,DNA
Amazona collaria,32,0.033264,0.0026426840357488,DNA
Amazona collaria,33,0.029469,0.00234118734516238,DNA
Amazona collaria,34,0.033502,0.00266159212859717,DNA
Amazona collaria,35,0.030426,0.00241721694539722,DNA
Amazona collaria,36,0.022675,0.00180143279553283,DNA
Amazona collaria,37,0.017968,0.00142748156428375,DNA
Amazona collaria,38,0.015498,0.00123125051665569,DNA
Amazona collaria,39,0.015834,0.00125794429479457,DNA
Amazona collaria,40,0.00839,0.000666549995789215,DNA
Amazona collaria,41,0.011412,0.000906635107502566,DNA
Amazona collaria,42,0.005719,0.000454350348738799,DNA
Amazona collaria,43,0.005744,0.000456336492945561,DNA
Amazona collaria,44,0.004376,0.000347654681951562,DNA
Amazona collaria,45,0.002634,0.000209260153624409,DNA
Amazona collaria,46,0.001588,0.000126159880013501,DNA
Amazona collaria,47,0.001372,0.00010899959406708,DNA
Amazona collaria,48,0.000865,6.87205895539537e-05,DNA
Amazona collaria,49,0.000802,6.37155061529143e-05,DNA
Amazona collaria,50,0.000206,1.63658282637161e-05,DNA
Amazona collaria,51,0.00047,3.73395110871193e-05,DNA
Amazona collaria,52,0.000116,9.21570911937413e-06,DNA
Amazona collaria,53,0,0,DNA
Amazona collaria,54,0,0,DNA
Amazona collaria,55,0,0,DNA
Amazona collaria,56,0,0,DNA
Amazona collaria,57,0,0,DNA
Amazona collaria,58,0,0,DNA
Amazona collaria,59,0,0,DNA
Amazona collaria,60,0,0,DNA
Amazona collaria,61,0,0,DNA
Amazona collaria,62,0,0,DNA
Amazona collaria,63,0,0,DNA
Amazona collaria,64,0,0,DNA
Amazona collaria,65,0,0,DNA
Amazona collaria,66,0,0,DNA
Amazona collaria,67,0,0,DNA
Amazona collaria,68,0,0,DNA
Amazona collaria,69,0,0,DNA
Amazona collaria,70,0,0,DNA
Amazona collaria,0,1.450968,0.115273267495862,LINE
Amazona collaria,1,11.007271,0.874481101156228,LINE
Amazona collaria,2,17.66716,1.40358109935726,LINE
Amazona collaria,3,8.61922,0.684760554792172,LINE
Amazona collaria,4,7.718834,0.613228697282199,LINE
Amazona collaria,5,8.854134,0.70342347799966,LINE
Amazona collaria,6,8.699562,0.691143386706558,LINE
Amazona collaria,7,7.34772,0.583745260436273,LINE
Amazona collaria,8,5.465727,0.434228880671633,LINE
Amazona collaria,9,3.832234,0.304454774322204,LINE
Amazona collaria,10,2.895569,0.230040703785147,LINE
Amazona collaria,11,2.398335,0.19053756664495,LINE
Amazona collaria,12,2.188399,0.173859039837321,LINE
Amazona collaria,13,1.934933,0.153722238736879,LINE
Amazona collaria,14,1.89745,0.150744373004797,LINE
Amazona collaria,15,1.796835,0.142750937030264,LINE
Amazona collaria,16,1.72784,0.137269576248443,LINE
Amazona collaria,17,1.630922,0.129569851279206,LINE
Amazona collaria,18,1.470358,0.116813720942627,LINE
Amazona collaria,19,1.355238,0.107667924099331,LINE
Amazona collaria,20,1.189131,0.0944714258692283,LINE
Amazona collaria,21,0.977988,0.0776970080192972,LINE
Amazona collaria,22,0.850525,0.0675706120582387,LINE
Amazona collaria,23,0.780157,0.0619801722365825,LINE
Amazona collaria,24,0.768661,0.0610668636845452,LINE
Amazona collaria,25,0.797592,0.063365309206378,LINE
Amazona collaria,26,0.882332,0.0700975436096174,LINE
Amazona collaria,27,0.922455,0.0732851461699333,LINE
Amazona collaria,28,0.898703,0.0713981502819732,LINE
Amazona collaria,29,0.953144,0.0757232573523857,LINE
Amazona collaria,30,0.831248,0.0660391359832889,LINE
Amazona collaria,31,0.768259,0.0610349264857005,LINE
Amazona collaria,32,0.722176,0.0573738271464925,LINE
Amazona collaria,33,0.641614,0.0509735171630872,LINE
Amazona collaria,34,0.616601,0.048986340161338,LINE
Amazona collaria,35,0.55986,0.0444785078239035,LINE
Amazona collaria,36,0.541511,0.0430207574219087,LINE
Amazona collaria,37,0.518914,0.0412255213963009,LINE
Amazona collaria,38,0.521973,0.0414685460014403,LINE
Amazona collaria,39,0.53612,0.0425924652851626,LINE
Amazona collaria,40,0.575627,0.0457311292522239,LINE
Amazona collaria,41,0.587493,0.0466738327385213,LINE
Amazona collaria,42,0.536047,0.0425866657440789,LINE
Amazona collaria,43,0.472612,0.0375470234338418,LINE
Amazona collaria,44,0.405889,0.0322461634375314,LINE
Amazona collaria,45,0.376291,0.0298947275882622,LINE
Amazona collaria,46,0.288175,0.0228942842713417,LINE
Amazona collaria,47,0.230428,0.0183065294910271,LINE
Amazona collaria,48,0.141019,0.0112033627957329,LINE
Amazona collaria,49,0.125671,0.00998402914431782,LINE
Amazona collaria,50,0.076493,0.00607704515231281,LINE
Amazona collaria,51,0.047445,0.00376930447559229,LINE
Amazona collaria,52,0.034392,0.00273229886235789,LINE
Amazona collaria,53,0.018472,0.00146752223149206,LINE
Amazona collaria,54,0.010373,0.000824090954269551,LINE
Amazona collaria,55,0.006807,0.000540787344617067,LINE
Amazona collaria,56,0.005219,0.000414627464603566,LINE
Amazona collaria,57,0.003709,0.000294664354515161,LINE
Amazona collaria,58,0.001199,9.52554761562895e-05,LINE
Amazona collaria,59,0.000746,5.92665431297681e-05,LINE
Amazona collaria,60,0.000517,4.10734621958313e-05,LINE
Amazona collaria,61,0.000564,4.48074133045432e-05,LINE
Amazona collaria,62,0.00028,2.22448151157307e-05,LINE
Amazona collaria,63,0.000272,2.16092489695669e-05,LINE
Amazona collaria,64,0,0,LINE
Amazona collaria,65,0.000391,3.10632953937525e-05,LINE
Amazona collaria,66,0,0,LINE
Amazona collaria,67,0,0,LINE
Amazona collaria,68,0,0,LINE
Amazona collaria,69,0,0,LINE
Amazona collaria,70,0,0,LINE
Amazona collaria,0,0.219483,0.0174369955573068,LTR
Amazona collaria,1,1.239136,0.098444111511593,LTR
Amazona collaria,2,1.551918,0.123293317802766,LTR
Amazona collaria,3,1.908246,0.151602069519045,LTR
Amazona collaria,4,3.14065,0.249511352118641,LTR
Amazona collaria,5,4.421341,0.351256832530713,LTR
Amazona collaria,6,4.307225,0.342190799238761,LTR
Amazona collaria,7,3.522689,0.279862733982922,LTR
Amazona collaria,8,2.488563,0.197705799424457,LTR
Amazona collaria,9,1.808101,0.143645973055599,LTR
Amazona collaria,10,1.44805,0.115041444744049,LTR
Amazona collaria,11,1.130639,0.0898244839915522,LTR
Amazona collaria,12,0.998173,0.0793006208518365,LTR
Amazona collaria,13,0.87762,0.069723195149527,LTR
Amazona collaria,14,0.705665,0.0560620980665789,LTR
Amazona collaria,15,0.628189,0.0499069577240562,LTR
Amazona collaria,16,0.565437,0.0449215768735479,LTR
Amazona collaria,17,0.480071,0.0381396094193712,LTR
Amazona collaria,18,0.408055,0.0324182429716053,LTR
Amazona collaria,19,0.390505,0.0310239697384586,LTR
Amazona collaria,20,0.366945,0.0291522274380064,LTR
Amazona collaria,21,0.326526,0.0259411089302824,LTR
Amazona collaria,22,0.305127,0.0242410489350627,LTR
Amazona collaria,23,0.293956,0.0233535602577133,LTR
Amazona collaria,24,0.276923,0.0220003604867624,LTR
Amazona collaria,25,0.271815,0.0215945515024369,LTR
Amazona collaria,26,0.21726,0.0172603876144416,LTR
Amazona collaria,27,0.176915,0.0140551480935696,LTR
Amazona collaria,28,0.156353,0.0124215842063923,LTR
Amazona collaria,29,0.207618,0.0164943715167777,LTR
Amazona collaria,30,0.173728,0.0138019544300916,LTR
Amazona collaria,31,0.134263,0.0106666271852977,LTR
Amazona collaria,32,0.162393,0.0129014366467459,LTR
Amazona collaria,33,0.140456,0.0111586348281967,LTR
Amazona collaria,34,0.156503,0.0124335010716328,LTR
Amazona collaria,35,0.185243,0.0147167724517261,LTR
Amazona collaria,36,0.151415,0.0120292810026727,LTR
Amazona collaria,37,0.114585,0.00910329335727142,LTR
Amazona collaria,38,0.067058,0.00532747432868095,LTR
Amazona collaria,39,0.046005,0.00365490256928282,LTR
Amazona collaria,40,0.060441,0.00480178168003528,LTR
Amazona collaria,41,0.037535,0.00298199691203197,LTR
Amazona collaria,42,0.052193,0.00414651298334047,LTR
Amazona collaria,43,0.011879,0.000943736281284874,LTR
Amazona collaria,44,0.006972,0.000553895896381694,LTR
Amazona collaria,45,0.003358,0.000266778889852227,LTR
Amazona collaria,46,0.005224,0.000415024693444918,LTR
Amazona collaria,47,0.001291,0.000102564486837172,LTR
Amazona collaria,48,0.001087,8.63575501099973e-05,LTR
Amazona collaria,49,0.001552,0.000123299832355764,LTR
Amazona collaria,50,0.001672,0.00013283332454822,LTR
Amazona collaria,51,0,0,LTR
Amazona collaria,52,0.00046,3.65450534044147e-05,LTR
Amazona collaria,53,0.00027,2.1450357433026e-05,LTR
Amazona collaria,54,0,0,LTR
Amazona collaria,55,0,0,LTR
Amazona collaria,56,0,0,LTR
Amazona collaria,57,0,0,LTR
Amazona collaria,58,0,0,LTR
Amazona collaria,59,0,0,LTR
Amazona collaria,60,0,0,LTR
Amazona collaria,61,0,0,LTR
Amazona collaria,62,0,0,LTR
Amazona collaria,63,0,0,LTR
Amazona collaria,64,0,0,LTR
Amazona collaria,65,0,0,LTR
Amazona collaria,66,0,0,LTR
Amazona collaria,67,0,0,LTR
Amazona collaria,68,0,0,LTR
Amazona collaria,69,0,0,LTR
Amazona collaria,70,0,0,LTR
Amazona collaria,0,0.028953,0.00230019332873482,SINE
Amazona collaria,1,0.000594,4.71907863526572e-05,SINE
Amazona collaria,2,0.000761,6.04582296538251e-05,SINE
Amazona collaria,3,0.000832,6.60988792010283e-05,SINE
Amazona collaria,4,0.000519,4.12323537323722e-05,SINE
Amazona collaria,5,0.000976,7.75390698319755e-05,SINE
Amazona collaria,6,0.00126,0.000100101668020788,SINE
Amazona collaria,7,0.001253,9.95455476428947e-05,SINE
Amazona collaria,8,0.0017,0.000135057806059793,SINE
Amazona collaria,9,0.000606,4.81441355719028e-05,SINE
Amazona collaria,10,0.001448,0.000115037472455636,SINE
Amazona collaria,11,0.001125,8.9376489304275e-05,SINE
Amazona collaria,12,0.001344,0.000106775112555507,SINE
Amazona collaria,13,0.001536,0.000122028700063437,SINE
Amazona collaria,14,0.0017,0.000135057806059793,SINE
Amazona collaria,15,0.003194,0.000253749783855871,SINE
Amazona collaria,16,0.004165,0.000330891624846494,SINE
Amazona collaria,17,0.003588,0.000285051416554434,SINE
Amazona collaria,18,0.004302,0.000341775695099548,SINE
Amazona collaria,19,0.004504,0.000357823740290182,SINE
Amazona collaria,20,0.006035,0.000479455211512266,SINE
Amazona collaria,21,0.006544,0.000519893107561934,SINE
Amazona collaria,22,0.008262,0.000656380937450596,SINE
Amazona collaria,23,0.009007,0.000715568034812093,SINE
Amazona collaria,24,0.009894,0.000786036431267997,SINE
Amazona collaria,25,0.013046,0.00103644949285651,SINE
Amazona collaria,26,0.012691,0.00100824624512049,SINE
Amazona collaria,27,0.014889,0.00118286804377898,SINE
Amazona collaria,28,0.015046,0.00119534102939744,SINE
Amazona collaria,29,0.017559,0.00139498824506112,SINE
Amazona collaria,30,0.015416,0.00122473596365751,SINE
Amazona collaria,31,0.015389,0.00122259092791421,SINE
Amazona collaria,32,0.018326,0.00145592314932457,SINE
Amazona collaria,33,0.018641,0.00148094856632977,SINE
Amazona collaria,34,0.017122,0.00136027044432693,SINE
Amazona collaria,35,0.017041,0.00135383533709702,SINE
Amazona collaria,36,0.012156,0.000965742759095793,SINE
Amazona collaria,37,0.013936,0.00110715622661722,SINE
Amazona collaria,38,0.012883,0.00102349983262842,SINE
Amazona collaria,39,0.011476,0.000911719636671876,SINE
Amazona collaria,40,0.008227,0.000653600335561129,SINE
Amazona collaria,41,0.007267,0.000577332398021481,SINE
Amazona collaria,42,0.003383,0.000268765034058989,SINE
Amazona collaria,43,0.003928,0.000312062977766393,SINE
Amazona collaria,44,0.003162,0.000251207519271216,SINE
Amazona collaria,45,0.002347,0.000186459218130785,SINE
Amazona collaria,46,0.000834,6.62577707375692e-05,SINE
Amazona collaria,47,0.001011,8.03196717214418e-05,SINE
Amazona collaria,48,0.000527,4.18679198785359e-05,SINE
Amazona collaria,49,0.001119,8.88998146946522e-05,SINE
Amazona collaria,50,0.00107,8.50069720493993e-05,SINE
Amazona collaria,51,0.000777,6.17293619461526e-05,SINE
Amazona collaria,52,0.000101,8.02402259531713e-06,SINE
Amazona collaria,53,0.000416,3.30494396005141e-05,SINE
Amazona collaria,54,0,0,SINE
Amazona collaria,55,0.000262,2.08147912868623e-05,SINE
Amazona collaria,56,0,0,SINE
Amazona collaria,57,0,0,SINE
Amazona collaria,58,0,0,SINE
Amazona collaria,59,0,0,SINE
Amazona collaria,60,0,0,SINE
Amazona collaria,61,0,0,SINE
Amazona collaria,62,0,0,SINE
Amazona collaria,63,0,0,SINE
Amazona collaria,64,0,0,SINE
Amazona collaria,65,0,0,SINE
Amazona collaria,66,0,0,SINE
Amazona collaria,67,0,0,SINE
Amazona collaria,68,0,0,SINE
Amazona collaria,69,0,0,SINE
Amazona collaria,70,0,0,SINE
Amazona collaria,0,0.20162,0.0160178557986915,Unknown
Amazona collaria,1,0.539088,0.0428282603253893,Unknown
Amazona collaria,2,0.452716,0.0359663704283326,Unknown
Amazona collaria,3,0.397468,0.0315771506229258,Unknown
Amazona collaria,4,0.418041,0.0332115884135542,Unknown
Amazona collaria,5,0.47008,0.037345866748581,Unknown
Amazona collaria,6,0.444053,0.0352781317378055,Unknown
Amazona collaria,7,0.42455,0.0337287009192266,Unknown
Amazona collaria,8,0.423603,0.0336534657766745,Unknown
Amazona collaria,9,0.460924,0.0366184612942966,Unknown
Amazona collaria,10,0.378578,0.0300764200602967,Unknown
Amazona collaria,11,0.381791,0.0303316793137497,Unknown
Amazona collaria,12,0.362054,0.0287636581853955,Unknown
Amazona collaria,13,0.327179,0.025992987016963,Unknown
Amazona collaria,14,0.285196,0.022657615327664,Unknown
Amazona collaria,15,0.257906,0.020489540311563,Unknown
Amazona collaria,16,0.227946,0.0181093450941798,Unknown
Amazona collaria,17,0.213258,0.0169424456498232,Unknown
Amazona collaria,18,0.198376,0.0157601337264221,Unknown
Amazona collaria,19,0.17034,0.0135327921671913,Unknown
Amazona collaria,20,0.160035,0.0127141035251641,Unknown
Amazona collaria,21,0.162964,0.0129468001804283,Unknown
Amazona collaria,22,0.161227,0.0128088028809425,Unknown
Amazona collaria,23,0.169932,0.0135003782937369,Unknown
Amazona collaria,24,0.179375,0.014250584683515,Unknown
Amazona collaria,25,0.151276,0.0120182380408831,Unknown
Amazona collaria,26,0.166991,0.0132667282892535,Unknown
Amazona collaria,27,0.160312,0.0127361100029751,Unknown
Amazona collaria,28,0.161831,0.0128567881249779,Unknown
Amazona collaria,29,0.14773,0.011736523346596,Unknown
Amazona collaria,30,0.118862,0.00944308290816421,Unknown
Amazona collaria,31,0.112939,0.00897252562269824,Unknown
Amazona collaria,32,0.103805,0.00824686797531579,Unknown
Amazona collaria,33,0.076925,0.00611136572420565,Unknown
Amazona collaria,34,0.064912,0.00515698370997253,Unknown
Amazona collaria,35,0.063051,0.00500913513522119,Unknown
Amazona collaria,36,0.048967,0.00389022093489994,Unknown
Amazona collaria,37,0.035773,0.0028420134683394,Unknown
Amazona collaria,38,0.03719,0.00295458812197866,Unknown
Amazona collaria,39,0.027608,0.00219333877041104,Unknown
Amazona collaria,40,0.022856,0.00181581247958979,Unknown
Amazona collaria,41,0.023257,0.00184767023266624,Unknown
Amazona collaria,42,0.017791,0.00141341966329987,Unknown
Amazona collaria,43,0.014983,0.0011903359459964,Unknown
Amazona collaria,44,0.016016,0.00127240342461979,Unknown
Amazona collaria,45,0.014399,0.00114393961732645,Unknown
Amazona collaria,46,0.013011,0.00103366889096704,Unknown
Amazona collaria,47,0.009091,0.000722241479346813,Unknown
Amazona collaria,48,0.00559,0.000444101844631909,Unknown
Amazona collaria,49,0.003312,0.000263124384511786,Unknown
Amazona collaria,50,0.002515,0.000199806107200224,Unknown
Amazona collaria,51,0.003679,0.000292280981467047,Unknown
Amazona collaria,52,5.8e-05,4.60785455968707e-06,Unknown
Amazona collaria,53,0.00072,5.7200953154736e-05,Unknown
Amazona collaria,54,0,0,Unknown
Amazona collaria,55,0.000849,6.74494572616262e-05,Unknown
Amazona collaria,56,0,0,Unknown
Amazona collaria,57,0,0,Unknown
Amazona collaria,58,0,0,Unknown
Amazona collaria,59,0,0,Unknown
Amazona collaria,60,0,0,Unknown
Amazona collaria,61,0,0,Unknown
Amazona collaria,62,0,0,Unknown
Amazona collaria,63,0,0,Unknown
Amazona collaria,64,0,0,Unknown
Amazona collaria,65,0,0,Unknown
Amazona collaria,66,0,0,Unknown
Amazona collaria,67,0,0,Unknown
Amazona collaria,68,0,0,Unknown
Amazona collaria,69,0,0,Unknown
Amazona collaria,70,0,0,Unknown
Amazona collaria,0,0.007565,0.00060100723696608,Other
Amazona collaria,1,0.004945,0.000392859324097458,Other
Amazona collaria,2,0.002345,0.000186300326594244,Other
Amazona collaria,3,0.005153,0.000409384043897715,Other
Amazona collaria,4,0.004967,0.000394607130999408,Other
Amazona collaria,5,0.005504,0.000437269508560649,Other
Amazona collaria,6,0.005899,0.000468650587027483,Other
Amazona collaria,7,0.004545,0.000361081016789271,Other
Amazona collaria,8,0.005568,0.000442354037729958,Other
Amazona collaria,9,0.002888,0.000229439378765108,Other
Amazona collaria,10,0.004595,0.000365053305202794,Other
Amazona collaria,11,0.007977,0.000633738893493513,Other
Amazona collaria,12,0.007396,0.000587580902128371,Other
Amazona collaria,13,0.003829,0.000304197846707617,Other
Amazona collaria,14,0.004587,0.000364417739056631,Other
Amazona collaria,15,0.00504,0.000400406672083152,Other
Amazona collaria,16,0.001947,0.000154680910822599,Other
Amazona collaria,17,0.004362,0.000346542441195776,Other
Amazona collaria,18,0.009203,0.000731139405393105,Other
Amazona collaria,19,0.015707,0.00124785468222422,Other
Amazona collaria,20,0.020017,0.00159026594346993,Other
Amazona collaria,21,0.011431,0.000908144577099704,Other
Amazona collaria,22,0.004916,0.000390555396817614,Other
Amazona collaria,23,0.00583,0.000463168829016821,Other
Amazona collaria,24,0.002176,0.000172873991756535,Other
Amazona collaria,25,0.010856,0.000862463260344186,Other
Amazona collaria,26,0.003565,0.000283224163884214,Other
Amazona collaria,27,0.011666,0.000926814332643264,Other
Amazona collaria,28,0.009194,0.000730424393478671,Other
Amazona collaria,29,0.010173,0.000808201800615457,Other
Amazona collaria,30,0.004874,0.000387218674550255,Other
Amazona collaria,31,0.007469,0.000593380443212116,Other
Amazona collaria,32,0.005973,0.000474529573879497,Other
Amazona collaria,33,0.002067,0.000164214403015055,Other
Amazona collaria,34,0.000844,6.70522284202739e-05,Other
Amazona collaria,35,0.000782,6.21265907875049e-05,Other
Amazona collaria,36,0.000185,1.46974671300363e-05,Other
Amazona collaria,37,0.000372,2.95538257966136e-05,Other
Amazona collaria,38,7.1e-05,5.64064954720313e-06,Other
Amazona collaria,39,0,0,Other
Amazona collaria,40,0,0,Other
Amazona collaria,41,0,0,Other
Amazona collaria,42,0,0,Other
Amazona collaria,43,0,0,Other
Amazona collaria,44,0,0,Other
Amazona collaria,45,0.000262,2.08147912868623e-05,Other
Amazona collaria,46,0,0,Other
Amazona collaria,47,0,0,Other
Amazona collaria,48,0,0,Other
Amazona collaria,49,0,0,Other
Amazona collaria,50,0,0,Other
Amazona collaria,51,0,0,Other
Amazona collaria,52,0,0,Other
Amazona collaria,53,0,0,Other
Amazona collaria,54,0,0,Other
Amazona collaria,55,0,0,Other
Amazona collaria,56,0,0,Other
Amazona collaria,57,0,0,Other
Amazona collaria,58,0,0,Other
Amazona collaria,59,0,0,Other
Amazona collaria,60,0,0,Other
Amazona collaria,61,0,0,Other
Amazona collaria,62,0,0,Other
Amazona collaria,63,0,0,Other
Amazona collaria,64,0,0,Other
Amazona collaria,65,0,0,Other
Amazona collaria,66,0,0,Other
Amazona collaria,67,0,0,Other
Amazona collaria,68,0,0,Other
Amazona collaria,69,0,0,Other
Amazona collaria,70,0,0,Other
Amphiprion percula,0,1.580232,0.173854514864884,DNA
Amphiprion percula,1,5.357185,0.589388646234498,DNA
Amphiprion percula,2,5.189272,0.570915135285151,DNA
Amphiprion percula,3,3.448419,0.379389363268082,DNA
Amphiprion percula,4,3.112284,0.342408345699707,DNA
Amphiprion percula,5,3.906344,0.429769515498578,DNA
Amphiprion percula,6,3.319892,0.365249034992209,DNA
Amphiprion percula,7,2.874896,0.31629130998929,DNA
Amphiprion percula,8,2.454575,0.270048287735264,DNA
Amphiprion percula,9,2.274739,0.250263028016918,DNA
Amphiprion percula,10,1.964738,0.216157229967879,DNA
Amphiprion percula,11,1.877198,0.206526223741406,DNA
Amphiprion percula,12,1.748867,0.192407459061837,DNA
Amphiprion percula,13,1.729593,0.190286965413116,DNA
Amphiprion percula,14,1.789137,0.196837897955372,DNA
Amphiprion percula,15,1.845187,0.203004426388018,DNA
Amphiprion percula,16,1.987314,0.218641004203302,DNA
Amphiprion percula,17,2.108663,0.231991620773741,DNA
Amphiprion percula,18,2.243128,0.246785238002924,DNA
Amphiprion percula,19,2.371163,0.260871437251342,DNA
Amphiprion percula,20,2.299222,0.252956607242903,DNA
Amphiprion percula,21,2.198874,0.241916486009021,DNA
