species,contig.name,contig.size.Mbp,contig.gene.count,contig.genedens.geneperMbp,asmbly.size.Mbp
Anabas testudineus,14,19.875,956,48.1006289308176,555.641398
Anabas testudineus,12,19.394341,935,48.2099391776189,555.641398
Anabas testudineus,19,18.693732,1056,56.4895227983369,555.641398
Anabas testudineus,23,15.359112,623,40.5622408378818,555.641398
Anabas testudineus,OOHO03000013.1,0.180166,12,66.6052418325322,555.641398
Anabas testudineus,OOHO03000007.1,0.081456,1,12.2765664898841,555.641398
Anabas testudineus,OOHO03000011.1,0.079734,9,112.875310407104,555.641398
Anabas testudineus,OOHO03000023.1,0.076425,8,104.677788681714,555.641398
Anabas testudineus,OOHO03000027.1,0.072881,3,41.1629917262387,555.641398
Anabas testudineus,OOHO03000012.1,0.068151,6,88.0397939868821,555.641398
Anabas testudineus,OOHO03000022.1,0.067391,6,89.0326601474975,555.641398
Anabas testudineus,OOHO03000021.1,0.066098,2,30.2581016067052,555.641398
Anabas testudineus,OOHO03000009.1,0.062343,1,16.04029321656,555.641398
Anabas testudineus,OOHO03000020.1,0.049691,3,60.3731057938057,555.641398
Anabas testudineus,OOHO03000001.1,0.048454,3,61.914393032567,555.641398
Anabas testudineus,OOHO03000002.1,0.046238,2,43.2544660236169,555.641398
Anabas testudineus,OOHO03000003.1,0.042183,39,924.543062371098,555.641398
Anabas testudineus,OOHO03000006.1,0.041166,1,24.2918913666618,555.641398
Anabas testudineus,OOHO03000004.1,0.035848,3,83.6866770810087,555.641398
Anabas testudineus,OOHO03000015.1,0.035222,1,28.3913463176424,555.641398
Anabas testudineus,OOHO03000008.1,0.030595,2,65.3701585226344,555.641398
Anas platyrhynchos,1,208.326429,2379,11.4195784539656,1211.992756
Anas platyrhynchos,2,162.939446,1606,9.85642236687119,1211.992756
Anas platyrhynchos,3,119.72372,1319,11.0170315456286,1211.992756
Anas platyrhynchos,Z,81.233375,783,9.63889534320099,1211.992756
Anas platyrhynchos,4,77.626585,858,11.0529144107009,1211.992756
Anas platyrhynchos,5,64.988622,1055,16.2336108619136,1211.992756
Anas platyrhynchos,6,39.543408,553,13.9846317747828,1211.992756
Anas platyrhynchos,7,37.81288,568,15.0213366450797,1211.992756
Anas platyrhynchos,8,33.348632,587,17.6019214221441,1211.992756
Anas platyrhynchos,9,26.742597,531,19.8559623809161,1211.992756
Anas platyrhynchos,10,22.933227,383,16.7006588300896,1211.992756
Anas platyrhynchos,12,22.338721,450,20.1443941217584,1211.992756
Anas platyrhynchos,11,22.193879,385,17.3471253042337,1211.992756
Anas platyrhynchos,13,21.714986,391,18.0059982539247,1211.992756
Anas platyrhynchos,14,20.320564,423,20.8163513571769,1211.992756
Anas platyrhynchos,15,18.227546,451,24.7427711881786,1211.992756
Anas platyrhynchos,22,16.160689,173,10.7049891251543,1211.992756
Anas platyrhynchos,16,16.053328,384,23.9202737276657,1211.992756
Anas platyrhynchos,17,15.319648,402,26.2408117993312,1211.992756
Anas platyrhynchos,18,13.333155,352,26.4003531047228,1211.992756
Anas platyrhynchos,19,12.198306,327,26.8070009065193,1211.992756
Anas platyrhynchos,20,12.091001,359,29.6915036232319,1211.992756
Anas platyrhynchos,21,8.553409,269,31.4494489857787,1211.992756
Anas platyrhynchos,23,7.977799,192,24.0667883460087,1211.992756
Anas platyrhynchos,24,7.737077,282,36.4478730145764,1211.992756
Anas platyrhynchos,25,7.574731,415,54.7874241342696,1211.992756
Anas platyrhynchos,34,7.214884,70,9.70216568970478,1211.992756
Anas platyrhynchos,26,6.918023,313,45.244139835904,1211.992756
Anas platyrhynchos,27,6.270716,247,39.3894413333342,1211.992756
Anas platyrhynchos,28,5.96015,336,56.3744201068765,1211.992756
Anas platyrhynchos,35,5.548691,81,14.598037627253,1211.992756
Anas platyrhynchos,36,3.997205,46,11.5080412438191,1211.992756
Anas platyrhynchos,32,3.473573,373,107.382225737015,1211.992756
Anas platyrhynchos,37,3.148754,74,23.5013595854106,1211.992756
Anas platyrhynchos,38,2.836164,44,15.5139124535817,1211.992756
Anas platyrhynchos,31,2.637124,202,76.5985975631028,1211.992756
Anas platyrhynchos,33,2.151773,17,7.90046161932509,1211.992756
Anas platyrhynchos,39,2.018729,28,13.8701133237795,1211.992756
Anas platyrhynchos,30,1.872559,179,95.5911135510283,1211.992756
Anas platyrhynchos,29,1.456683,34,23.3406993834623,1211.992756
Anas platyrhynchos,40,1.354177,49,36.1843392702726,1211.992756
Anas platyrhynchos,VSDN01000327.1,0.428684,2,4.6654412107753,1211.992756
Anas platyrhynchos,VSDN01000056.1,0.253439,1,3.94572263937279,1211.992756
Anas platyrhynchos,VSDN01000061.1,0.252033,1,3.9677343839894,1211.992756
Anas platyrhynchos,VSDN01001300.1,0.247974,1,4.03268084557252,1211.992756
Anas platyrhynchos,VSDN01000057.1,0.246018,1,4.06474323017015,1211.992756
Anas platyrhynchos,VSDN01000121.1,0.203218,20,98.4164788552195,1211.992756
Anas platyrhynchos,VSDN01001278.1,0.202916,1,4.92814760787715,1211.992756
Anas platyrhynchos,VSDN01000330.1,0.188702,1,5.29936089707581,1211.992756
Anas platyrhynchos,VSDN01000706.1,0.188284,1,5.31112574621317,1211.992756
Anas platyrhynchos,VSDN01001125.1,0.185151,3,16.2029910721519,1211.992756
Anas platyrhynchos,VSDN01000423.1,0.181984,1,5.49498857042377,1211.992756
Anas platyrhynchos,VSDN01001414.1,0.15874,1,6.2996094242157,1211.992756
Anas zonorhyncha,NOIK01000001.1,25.320044,342,13.5070855327108,1310.797575
Anas zonorhyncha,NOIK01000002.1,12.866156,108,8.39411553847163,1310.797575
Anas zonorhyncha,NOIK01000015.1,12.85951,245,19.0520478618548,1310.797575
Anas zonorhyncha,NOIK01000005.1,12.840807,123,9.57883721794121,1310.797575
Anas zonorhyncha,NOIK01000003.1,11.111658,114,10.2594950276547,1310.797575
Anas zonorhyncha,NOIK01000004.1,10.633831,88,8.2754747559934,1310.797575
Anas zonorhyncha,NOIK01000006.1,9.623434,152,15.7947776230398,1310.797575
Anas zonorhyncha,NOIK01000038.1,8.679506,134,15.4386666706608,1310.797575
Anas zonorhyncha,NOIK01000007.1,8.447622,73,8.64148514220925,1310.797575
Anas zonorhyncha,NOIK01000019.1,7.975491,64,8.02458431712856,1310.797575
Anas zonorhyncha,NOIK01000008.1,7.92597,138,17.4111181344365,1310.797575
Anas zonorhyncha,NOIK01000010.1,7.739829,102,13.1785857284444,1310.797575
Anas zonorhyncha,NOIK01000009.1,7.5321,85,11.2850333904223,1310.797575
Anas zonorhyncha,NOIK01000041.1,7.383495,89,12.0539121378155,1310.797575
Anas zonorhyncha,NOIK01000013.1,7.332498,85,11.5922295512389,1310.797575
Anas zonorhyncha,NOIK01000020.1,7.326149,91,12.4212597914675,1310.797575
Anas zonorhyncha,NOIK01000011.1,7.021308,78,11.1090412213793,1310.797575
Anas zonorhyncha,NOIK01000014.1,6.956712,44,6.32482701598111,1310.797575
Anas zonorhyncha,NOIK01000012.1,6.896163,94,13.6307682982551,1310.797575
Anas zonorhyncha,NOIK01000016.1,6.513609,128,19.6511642009829,1310.797575
Anas zonorhyncha,NOIK01000017.1,6.302394,37,5.87078497472548,1310.797575
Anas zonorhyncha,NOIK01000060.1,6.232751,38,6.0968262649992,1310.797575
Anas zonorhyncha,NOIK01000018.1,6.212914,119,19.1536531810999,1310.797575
Anas zonorhyncha,NOIK01020089.1,6.124769,33,5.38795830503975,1310.797575
Anas zonorhyncha,NOIK01000021.1,6.019068,38,6.3132697620296,1310.797575
Anas zonorhyncha,NOIK01000022.1,6.009595,104,17.3056587007943,1310.797575
Anas zonorhyncha,NOIK01000023.1,5.859584,77,13.1408646074534,1310.797575
Anas zonorhyncha,NOIK01000086.1,5.803826,62,10.682608334571,1310.797575
Anas zonorhyncha,NOIK01000024.1,5.641413,33,5.84959831871909,1310.797575
Anas zonorhyncha,NOIK01000025.1,5.552823,83,14.947352004557,1310.797575
Anas zonorhyncha,NOIK01000026.1,5.302363,72,13.5788515422275,1310.797575
Anas zonorhyncha,NOIK01000027.1,5.301505,59,11.1289152797177,1310.797575
Anas zonorhyncha,NOIK01000028.1,5.129448,58,11.30725957257,1310.797575
Anas zonorhyncha,NOIK01000029.1,5.04862,40,7.92295716453209,1310.797575
Anas zonorhyncha,NOIK01000030.1,4.989583,90,18.037579493116,1310.797575
Anas zonorhyncha,NOIK01000031.1,4.981364,34,6.82543977914483,1310.797575
Anas zonorhyncha,NOIK01000032.1,4.936146,68,13.7759296422756,1310.797575
Anas zonorhyncha,NOIK01000091.1,4.929524,25,5.07148357529043,1310.797575
Anas zonorhyncha,NOIK01020087.1,4.923264,48,9.74962951407847,1310.797575
Anas zonorhyncha,NOIK01000033.1,4.895232,106,21.6537234598891,1310.797575
Anas zonorhyncha,NOIK01000035.1,4.879238,15,3.07425052846367,1310.797575
Anas zonorhyncha,NOIK01000034.1,4.828227,41,8.4917299870118,1310.797575
Anas zonorhyncha,NOIK01000036.1,4.81758,36,7.47263148717821,1310.797575
Anas zonorhyncha,NOIK01000037.1,4.788929,35,7.30852347153194,1310.797575
Anas zonorhyncha,NOIK01000039.1,4.758081,77,16.1829947829808,1310.797575
Anas zonorhyncha,NOIK01000040.1,4.687212,26,5.54700747480592,1310.797575
Anas zonorhyncha,NOIK01000042.1,4.648932,64,13.7666027380052,1310.797575
Anas zonorhyncha,NOIK01000043.1,4.544224,58,12.7634553226249,1310.797575
Anas zonorhyncha,NOIK01000044.1,4.511379,51,11.3047473954195,1310.797575
Anas zonorhyncha,NOIK01000045.1,4.49438,55,12.2375055068775,1310.797575
Anas zonorhyncha,NOIK01000046.1,4.475215,34,7.59740034836315,1310.797575
Anas zonorhyncha,NOIK01000072.1,4.463346,56,12.5466410177477,1310.797575
Anas zonorhyncha,NOIK01000047.1,4.459198,49,10.988523048315,1310.797575
Anas zonorhyncha,NOIK01000070.1,4.440366,36,8.10743979212524,1310.797575
Anas zonorhyncha,NOIK01000100.1,4.375964,34,7.76971656988037,1310.797575
Anas zonorhyncha,NOIK01000048.1,4.359989,22,5.04588429007504,1310.797575
Anas zonorhyncha,NOIK01000049.1,4.322462,17,3.93294377139695,1310.797575
Anas zonorhyncha,NOIK01000050.1,4.315276,48,11.1232746178923,1310.797575
Anas zonorhyncha,NOIK01000051.1,4.272761,53,12.4041574054809,1310.797575
Anas zonorhyncha,NOIK01000052.1,4.153984,47,11.3144393430499,1310.797575
Anas zonorhyncha,NOIK01000053.1,4.054112,22,5.42658910261976,1310.797575
Anas zonorhyncha,NOIK01000102.1,4.048424,33,8.1513201186437,1310.797575
Anas zonorhyncha,NOIK01000054.1,3.961361,34,8.5829087528251,1310.797575
Anas zonorhyncha,NOIK01000055.1,3.901611,37,9.4832621704214,1310.797575
Anas zonorhyncha,NOIK01000056.1,3.87925,46,11.8579622349681,1310.797575
Anas zonorhyncha,NOIK01000057.1,3.732625,59,15.8065704430528,1310.797575
Anas zonorhyncha,NOIK01000058.1,3.695949,60,16.2339902417485,1310.797575
Anas zonorhyncha,NOIK01000059.1,3.680066,53,14.4019156178177,1310.797575
Anas zonorhyncha,NOIK01000061.1,3.654124,35,9.57821902048206,1310.797575
Anas zonorhyncha,NOIK01000062.1,3.613979,55,15.2186827870334,1310.797575
Anas zonorhyncha,NOIK01000063.1,3.586914,32,8.92131787938044,1310.797575
Anas zonorhyncha,NOIK01000065.1,3.567102,26,7.2888299801912,1310.797575
Anas zonorhyncha,NOIK01000064.1,3.55168,18,5.06802414631949,1310.797575
Anas zonorhyncha,NOIK01000066.1,3.537616,90,25.4408618685578,1310.797575
Anas zonorhyncha,NOIK01000069.1,3.530957,19,5.38097745172201,1310.797575
Anas zonorhyncha,NOIK01000067.1,3.515113,6,1.706915254218,1310.797575
Anas zonorhyncha,NOIK01000068.1,3.515063,22,6.25877829216717,1310.797575
Anas zonorhyncha,NOIK01000071.1,3.476439,32,9.20482137037353,1310.797575
Anas zonorhyncha,NOIK01000073.1,3.443494,36,10.454497670099,1310.797575
Anas zonorhyncha,NOIK01000074.1,3.366056,43,12.7745943620665,1310.797575
Anolis carolinensis,1,263.920458,3122,11.8293216966151,1799.126364
Anolis carolinensis,3,204.41641,2400,11.7407403838077,1799.126364
Anolis carolinensis,2,199.619895,2935,14.7029433113368,1799.126364
Anolis carolinensis,4,156.502444,2012,12.8560292643098,1799.126364
Anolis carolinensis,5,150.641573,1781,11.8227655522423,1799.126364
Anolis carolinensis,6,80.741955,1263,15.6424253041681,1799.126364
Anolis carolinensis,GL343193.1,14.352415,144,10.0331546990524,1799.126364
Anolis carolinensis,GL343194.1,10.611382,135,12.7221883068577,1799.126364
Anolis carolinensis,c,9.478905,156,16.4575971591655,1799.126364
Anolis carolinensis,GL343195.1,9.143828,24,2.62472128740829,1799.126364
Anolis carolinensis,a,7.025928,33,4.69688843950578,1799.126364
Anolis carolinensis,GL343197.1,6.250754,67,10.7187068952002,1799.126364
Anolis carolinensis,GL343196.1,6.050496,87,14.3789864500365,1799.126364
Anolis carolinensis,GL343198.1,5.503877,123,22.3478831376501,1799.126364
Anolis carolinensis,GL343203.1,4.717188,46,9.75157233504367,1799.126364
Anolis carolinensis,GL343199.1,4.710625,76,16.1337402149396,1799.126364
Anolis carolinensis,GL343200.1,4.663706,77,16.5104747168882,1799.126364
Anolis carolinensis,GL343201.1,4.541181,57,12.5518009522193,1799.126364
Anolis carolinensis,GL343202.1,4.473256,87,19.4489204284307,1799.126364
Anolis carolinensis,GL343204.1,4.366191,39,8.93227071376401,1799.126364
Anolis carolinensis,GL343205.1,4.328524,50,11.5512816840105,1799.126364
Anolis carolinensis,GL343206.1,4.286836,41,9.56416340629779,1799.126364
Anolis carolinensis,f,4.257874,134,31.4711050632311,1799.126364
Anolis carolinensis,GL343208.1,4.22375,40,9.47025747262504,1799.126364
Anolis carolinensis,GL343207.1,4.130046,36,8.71660993606367,1799.126364
Anolis carolinensis,GL343209.1,3.593707,35,9.7392469669898,1799.126364
Anolis carolinensis,GL343210.1,3.514351,30,8.53642678264066,1799.126364
Anolis carolinensis,b,3.271537,63,19.2570036652497,1799.126364
Anolis carolinensis,GL343211.1,3.201565,34,10.6198062510054,1799.126364
Anolis carolinensis,GL343212.1,2.904641,41,14.1153416205307,1799.126364
Anolis carolinensis,GL343213.1,2.845231,24,8.43516747849296,1799.126364
Anolis carolinensis,GL343214.1,2.784699,22,7.90031525848934,1799.126364
Anolis carolinensis,GL343221.1,2.633852,18,6.83409698039222,1799.126364
Anolis carolinensis,GL343222.1,2.624946,25,9.52400544620727,1799.126364
Anolis carolinensis,GL343215.1,2.623366,40,15.2475864976523,1799.126364
Anolis carolinensis,GL343216.1,2.61355,22,8.41766945342542,1799.126364
Anser brachyrhynchus,NXHY01000001.1,23.479615,369,15.7157602456429,1116.992394
Anser brachyrhynchus,NXHY01000002.1,21.706544,448,20.6389372716357,1116.992394
Anser brachyrhynchus,NXHY01000003.1,17.051885,276,16.1858938176043,1116.992394
Anser brachyrhynchus,NXHY01000004.1,15.382636,236,15.3419738983618,1116.992394
Anser brachyrhynchus,NXHY01000005.1,14.769664,348,23.561808853607,1116.992394
Anser brachyrhynchus,NXHY01000006.1,13.890248,263,18.9341471800935,1116.992394
Anser brachyrhynchus,NXHY01000007.1,13.524337,173,12.7917545976561,1116.992394
Anser brachyrhynchus,NXHY01000008.1,13.440083,224,16.666563740715,1116.992394
Anser brachyrhynchus,NXHY01000009.1,12.116359,360,29.7118961232496,1116.992394
Anser brachyrhynchus,NXHY01000010.1,12.058741,350,29.0245888853571,1116.992394
Anser brachyrhynchus,NXHY01000011.1,11.314121,280,24.7478350284569,1116.992394
Anser brachyrhynchus,NXHY01000012.1,10.994798,238,21.6466005105323,1116.992394
Anser brachyrhynchus,NXHY01000013.1,10.967357,168,15.3181846820524,1116.992394
Anser brachyrhynchus,NXHY01000014.1,10.69049,130,12.1603406392036,1116.992394
Anser brachyrhynchus,NXHY01000015.1,10.684212,123,11.5123136830306,1116.992394
Anser brachyrhynchus,NXHY01000016.1,9.945833,183,18.3996654679402,1116.992394
Anser brachyrhynchus,NXHY01000017.1,9.909856,106,10.6964218248984,1116.992394
Anser brachyrhynchus,NXHY01000018.1,9.863647,144,14.5990625982459,1116.992394
Anser brachyrhynchus,NXHY01000019.1,9.822184,133,13.5407766745156,1116.992394
Anser brachyrhynchus,NXHY01000020.1,9.77905,130,13.2937248505734,1116.992394
Anser brachyrhynchus,NXHY01000021.1,9.692036,227,23.4212914603289,1116.992394
Anser brachyrhynchus,NXHY01000022.1,9.376328,205,21.8635696191516,1116.992394
Anser brachyrhynchus,NXHY01000023.1,8.93155,150,16.794397389031,1116.992394
Anser brachyrhynchus,NXHY01000024.1,8.878771,161,18.1331402735807,1116.992394
Anser brachyrhynchus,NXHY01000026.1,8.786162,165,18.7795308122022,1116.992394
Anser brachyrhynchus,NXHY01000025.1,8.782221,146,16.6244962407573,1116.992394
Anser brachyrhynchus,NXHY01000027.1,8.634862,126,14.5920108508972,1116.992394
Anser brachyrhynchus,NXHY01000028.1,8.456404,85,10.0515538283176,1116.992394
Anser brachyrhynchus,NXHY01000029.1,8.376117,211,25.1906700921203,1116.992394
Anser brachyrhynchus,NXHY01000030.1,8.309679,140,16.8478228822076,1116.992394
Anser brachyrhynchus,NXHY01000031.1,8.261941,128,15.4927274353569,1116.992394
Anser brachyrhynchus,NXHY01000032.1,8.211059,87,10.5954664313093,1116.992394
Anser brachyrhynchus,NXHY01000033.1,7.965476,78,9.79225849152015,1116.992394
Anser brachyrhynchus,NXHY01000034.1,7.748335,112,14.4547183362619,1116.992394
Anser brachyrhynchus,NXHY01000035.1,7.653362,204,26.6549524248298,1116.992394
Anser brachyrhynchus,NXHY01000036.1,7.47999,114,15.2406620864466,1116.992394
Anser brachyrhynchus,NXHY01000037.1,7.420125,167,22.5063593942151,1116.992394
Anser brachyrhynchus,NXHY01000038.1,7.285465,73,10.0199506826263,1116.992394
Anser brachyrhynchus,NXHY01000039.1,7.179107,240,33.4303416845577,1116.992394
Anser brachyrhynchus,NXHY01000040.1,7.15716,145,20.2594325123373,1116.992394
Anser brachyrhynchus,NXHY01000041.1,6.964213,94,13.4975768259816,1116.992394
Anser brachyrhynchus,NXHY01000042.1,6.926887,221,31.9046636678208,1116.992394
Anser brachyrhynchus,NXHY01000043.1,6.879501,98,14.2452192390117,1116.992394
Anser brachyrhynchus,NXHY01000044.1,6.763536,97,14.3416106604593,1116.992394
Anser brachyrhynchus,NXHY01000045.1,6.678311,161,24.1078919505246,1116.992394
Anser brachyrhynchus,NXHY01000046.1,6.616378,118,17.8345312193469,1116.992394
Anser brachyrhynchus,NXHY01000047.1,6.572245,95,14.4547258965544,1116.992394
Anser brachyrhynchus,NXHY01000048.1,6.487896,98,15.1050510057498,1116.992394
Anser brachyrhynchus,NXHY01000049.1,6.245733,103,16.4912589122846,1116.992394
Anser brachyrhynchus,NXHY01000050.1,6.090279,118,19.3751386430737,1116.992394
Anser brachyrhynchus,NXHY01000051.1,6.078143,111,18.2621567146413,1116.992394
Anser brachyrhynchus,NXHY01000052.1,5.550665,97,17.4753835801656,1116.992394
Anser brachyrhynchus,NXHY01000053.1,5.50024,155,28.1805884834116,1116.992394
Anser brachyrhynchus,NXHY01000054.1,5.469282,81,14.80998785581,1116.992394
Anser brachyrhynchus,NXHY01000056.1,5.467184,83,15.1814901419085,1116.992394
Anser brachyrhynchus,NXHY01000055.1,5.462497,133,24.3478394587677,1116.992394
Anser brachyrhynchus,NXHY01000057.1,5.235959,125,23.8733725760649,1116.992394
Anser brachyrhynchus,NXHY01000059.1,5.209752,167,32.0552686577019,1116.992394
Anser brachyrhynchus,NXHY01000058.1,5.209648,79,15.1641723202796,1116.992394
Anser brachyrhynchus,NXHY01000060.1,5.05503,172,34.0255151799297,1116.992394
Anser brachyrhynchus,NXHY01000061.1,5.049038,83,16.4387750696271,1116.992394
Anser brachyrhynchus,NXHY01000062.1,5.002774,166,33.1815908533945,1116.992394
Anser brachyrhynchus,NXHY01000063.1,4.974386,74,14.87620783751,1116.992394
Anser brachyrhynchus,NXHY01000064.1,4.91649,148,30.1027765743447,1116.992394
Anser brachyrhynchus,NXHY01000065.1,4.894402,84,17.1624643827785,1116.992394
Anser brachyrhynchus,NXHY01000066.1,4.888176,60,12.2745171204965,1116.992394
Anser brachyrhynchus,NXHY01000067.1,4.846195,87,17.9522285009167,1116.992394
Anser brachyrhynchus,NXHY01000068.1,4.834626,58,11.9967914788031,1116.992394
Anser brachyrhynchus,NXHY01000070.1,4.776001,80,16.7504152532631,1116.992394
Anser brachyrhynchus,NXHY01000069.1,4.767519,151,31.6726582526467,1116.992394
Anser brachyrhynchus,NXHY01000071.1,4.70041,42,8.9353907425097,1116.992394
Anser brachyrhynchus,NXHY01000072.1,4.604941,136,29.5334945659456,1116.992394
