"species","chromnum.1n","chromnum.source","chromnum.database","is.estimate","asmbly.size.Mbp","beta","pval.beta","rsq","cv","weightcv","clade","class","order","family","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","repcontent.Mbp","repcontent.percentcoverage","k2p.mean","k2p.median"
"Peromyscus maniculatus bairdii",24,"Deaven, L.L., L. Vidal-Rioja, J.H. Jett, and T.C. Hsu (1977). Chromosomes of Peromyscus (Rodentia, Cricetidae). VI. The genomic size.. Cytogenetics and Cell Genetics 19: 241-249.","",NA,2512.42344,12.4468914702868,9.35697524320808e-08,0.73340472382627,0.293091207702626,0.283815547455796,"Mammalia","Mammalia","Rodentia","Cricetidae",4264.08,"Deaven, L.L., L. Vidal-Rioja, J.H. Jett, and T.C. Hsu (1977). Chromosomes of Peromyscus (Rodentia, Cricetidae). VI. The genomic size.. Cytogenetics and Cell Genetics 19: 241-249.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",880.961697,35.0642205837723,20.6271370683668,21.4362471321989
"Petromyzon marinus",84,"Vialli, M. (1957a). Volume et contenu en ADN par noyau. Experimental Cell Research Suppl. 4: 284-293.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phascolarctos cinereus",8,"Martin, P.G. and D.L. Hayman (1967). Quantitative comparisons between the karyotypes of Australian marsupials from three different superfamilies. Chromosoma 20: 290-310.","",NA,3192.565135,3.19316171688355,0.456685195292332,0.0401750105202073,0.42270037086574,0.411478481296436,"Mammalia","Mammalia","Diprotodontia","Phascolarctidae",3608.82,"Martin, P.G. and D.L. Hayman (1967). Quantitative comparisons between the karyotypes of Australian marsupials from three different superfamilies. Chromosoma 20: 290-310.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Phasianus colchicus",41,"Tiersch, T.R. and S.S. Wachtel (1991). On the evolution of genome size of birds. Journal of Heredity 82: 363-368.","",NA,1017.50734,9.48912540308734,4.78228065674525e-05,0.451484390105677,0.35030932025297,0.337797149383892,"Sauria","Aves","Galliformes","Phaesianidae",1232.28,"Tiersch, T.R. and S.S. Wachtel (1991). On the evolution of genome size of birds. Journal of Heredity 82: 363-368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",92.830783,9.12335266298914,19.4285109067754,19.4011349034507
"Phocoena sinus",22,"ÔøΩrnason, ÔøΩ. (2009). C- and G-banded karyotypes of three delphinids: Stenella clymene, Lagenorhynchus albirostris and Phocoena phocoena. Hereditas, 92(2), 179ÔøΩ187. https://doi.org/10.1111/j.1601-5223.1980.tb01693.x","",NA,2371.524154,8.22864974711912,0.000426398514254756,0.470323252033263,0.443240015076654,0.370925008719985,"Mammalia","Mammalia","Artiodactyla","Phocoenidae",NA,NA,NA,NA,NA,NA,NA
"Physeter catodon",21,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,2512.132974,6.45641399173114,0.00124554520824477,0.430167365049222,0.361366899849148,0.307963623064905,"Mammalia","Mammalia","Artiodactyla","Physeteridae",3364.32,"Oziolor, E. M., T. R. Gregory, J. W. Bickham, J. St. Leger, and C. W. Matson (2019). Cetacean genome size diversity. Marine Mammal Science 35: 1133-1140.","",867.303183,34.5245730212687,16.8340898997946,17.1934319088507
"Piliocolobus tephrosceles",22,"Formenti, D. (1975). Nuclear DNA content in some species of the genus Cercopithecus (Primates: Cercopithecidae). Genetica 45: 307-313.; Pellicciari, C., D. Formenti, C.A. Redi, and M.G. Manfredi Romanini (1982). DNA content variability in primates. Journal of Human Evolution11: 131-141.","Rom·n?Palacios, C., Medina, C. A., Zhan, S. H., & Barker, M. S. (2021). Animal chromosome counts reveal a similar range of chromosome numbers but with less polyploidy in animals compared to flowering plants. Journal of Evolutionary Biology, 34(8), 1333ñ1339. https://doi.org/10.1111/jeb.13884",TRUE,3038.007327,7.85816287457077,7.85751512986629e-11,0.638684414531969,0.344886214246619,0.328941039003656,"Mammalia","Mammalia","Primates","Cercopithecidae",NA,NA,NA,NA,NA,NA,NA
"Podarcis muralis",19,"Olmo, E. (1976). Genome size in some reptiles. Journal of Experimental Zoology 195: 305-310.","",NA,1511.002858,12.705747688923,1.89217845972887e-05,0.668866886063606,0.319516943492758,0.271116736583205,"Sauria","Reptilia","Squamata","Lacertidae",1662.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",567.778648,37.5762788927829,12.0779862278301,11.1437579204995
"Poecilia formosa",23,"Lamatsch, D.K., C. Steinlein, M. Schmid, and M. Schartl (2000). Noninvasive determination of genome size and ploidy level in fishes by flow cytometry: detection of triploid Poecilia formosa. Cytometry 39: 91-95.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poecilia latipinna",23,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poecilia mexicana",23,"Lamatsch, D.K., C. Steinlein, M. Schmid, and M. Schartl (2000). Noninvasive determination of genome size and ploidy level in fishes by flow cytometry: detection of triploid Poecilia formosa. Cytometry 39: 91-95.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poecilia reticulata",23,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,731.605743,27.5845353558766,5.81916355785683e-06,0.632111993159251,0.125062641123155,0.121104566690089,"Actinopterygii","Actinopterygii","Cyprinodontiformes","Poeciliidae",978,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",140.854643,19.2528071775948,12.7209653145761,13.2383151700578
"Pogona vitticeps",16,"MacCulloch, R.D., D.E. Upton, and R.W. Murphy (1996). Trends in nuclear DNA content among amphibians and reptiles. Comparative Biochemistry and Physiology 113B: 601-605.","",NA,1816.116151,-3.27578374024531,0.784055960328136,0.0290466434097672,0.274228251880916,0.244982542640568,"Sauria","Reptilia","Squamata","Agamidae",1770.18,"MacCulloch, R.D., D.E. Upton, and R.W. Murphy (1996). Trends in nuclear DNA content among amphibians and reptiles. Comparative Biochemistry and Physiology 113B: 601-605.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",619.604968,34.1170341808166,16.7687774107712,17.0168446453162
"Pongo abelii",24,"Ankel-Simons, F. (2000). Primate anatomy : an introduction. Academic Press.","",NA,3065.035716,6.86719267480891,0.000848620913745588,0.403753258361576,0.505323607395403,0.430335767134899,"Mammalia","Mammalia","Primates","Hominidae",NA,NA,NA,NA,NA,NA,NA
"Procavia capensis",27,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prolemur simus",30,"Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015.","Rom·n?Palacios, C., Medina, C. A., Zhan, S. H., & Barker, M. S. (2021). Animal chromosome counts reveal a similar range of chromosome numbers but with less polyploidy in animals compared to flowering plants. Journal of Evolutionary Biology, 34(8), 1333ñ1339. https://doi.org/10.1111/jeb.13884",NA,2411.593676,14.6435578470794,0.0130928893294863,0.513515952460574,0.418791782071512,0.3924183990311,"Mammalia","Mammalia","Primates","Lemuridae",NA,NA,NA,NA,NA,NA,NA
"Propithecus coquereli",NA,"","",NA,2798.135037,12.7037844315736,3.19173829748005e-09,0.588020794587253,0.452767820124397,0.419360561870266,"Mammalia","Mammalia","Primates","Indriidae",NA,NA,NA,NA,NA,NA,NA
"Pseudonaja textilis",19,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","",NA,1590.035073,9.35764509651428,1.81034333370475e-12,0.752670325460238,0.316162473513368,0.281504961186368,"Sauria","Reptilia","Squamata","Elapidae",NA,NA,NA,NA,NA,NA,NA
"Pteropus vampyrus",19,"Perwitasari-Farajallah, D., Mubarok, H., & Maryanto, I. (2023). KARYOTYPES OF FRUIT BATS (CHIROPTERA, PTEROPODIDAE) AND RATS (RODENTIA, MURIDAE) FROM Mt. BAWAKARAENG, SOUTH SULAWESI, INDONESIA. Borneo Science | the Journal of Science and Technology, 39(1). https://doi.org/10.51200/bsj.v39i1.4422","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pundamilia nyererei",22,"Svensson, O., Woodhouse, K., van Oosterhout, C., Smith, A., Turner, G. F., & Seehausen, O. (2017). The genetics of mate preferences in hybrids between two young and sympatric Lake Victoria cichlid species. Proceedings of the Royal Society B Biological Sciences, 284(1849), 20162332ÔøΩ20162332. https://doi.org/10.1098/rspb.2016.2332","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pygocentrus nattereri",30,"Favarato, R. M., Ribeiro, L. B., Campos, A., Ivan, J., Mutuko Nakayama, C., Ota, R. P., & Feldberg, E. (2021). Comparative cytogenetics of Serrasalmidae (Teleostei: Characiformes): The relationship between chromosomal evolution and molecular phylogenies. PloS One, 16(10), e0258003ÔøΩe0258003. https://doi.org/10.1371/journal.pone.0258003","",NA,1222.050449,23.2377404312654,3.46099687554922e-12,0.82717496988707,0.105037025970535,0.102917510294751,"Actinopterygii","Actinopterygii","Characiformes","Serrasalmidae",NA,NA,NA,NA,NA,NA,NA
"Rattus norvegicus",21,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,2647.899415,11.6829103689675,2.30715463310157e-07,0.745330130659208,0.348261061912807,0.27511407611932,"Mammalia","Mammalia","Rodentia","Muridae",2982.9,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",994.334893,37.5518377838382,15.679434791795,16.2987957076597
"Rhinolophus ferrumequinum",29,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,2075.768562,6.82362171808746,0.000330149232402734,0.373970941533112,0.430391219592556,0.4034365034887,"Mammalia","Mammalia","Chiroptera","Rhinolophidae",2621.04,"Kato, H., M. Harada, K. Tsuchiya, and K. Moriwaki (1980). Absence of correlation between DNA repair in ultraviolet irradiated mammalian cells and life span of the donor species. Japanese Journal of Genetics 55: 99-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",618.254143,29.7843485212202,18.4657360104419,19.3507122499394
"Rhinopithecus bieti",22,"Yifeng, C., Lihua, L., Xiangnian, S., & Xiaomei, C. (1979). The karyotype of the golden monkey (Rhinopithecus r. roxellanae). Journal of Human Evolution, 8(6), 597-IN15. https://doi.org/10.1016/0047-2484(79)90113-1","",NA,2977.058395,3.92758643575408,0.716869095296446,0.0801631091982532,0.372404573581745,0.312490434600213,"Mammalia","Mammalia","Primates","Cercopithecidae",3520,"Yu, L., Wang, G.-D., Ruan, J., Chen, Y.-B., Yang, C.-P., Cao, X., Wu, H., Liu, Y.-H., Du, Z.-L., Wang, X.-P., Yang, J., Cheng, S.-C., Zhong, L., Wang, L., Wang, X., Hu, J.-Y., Fang, L., Bai, B., Wang, K.-L., & Yuan, N. (2016). Genomic analysis of snub-nosed monkeys (Rhinopithecus) identifies genes and processes related to high-altitude adaptation. Nature Genetics, 48(8), 947ñ952. https://doi.org/10.1038/ng.3615","",NA,NA,NA,NA
"Rhinopithecus roxellana",22,"Yifeng, C., Lihua, L., Xiangnian, S., & Xiaomei, C. (1979). The karyotype of the golden monkey (Rhinopithecus r. roxellanae). Journal of Human Evolution, 8(6), 597-IN15. https://doi.org/10.1016/0047-2484(79)90113-2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saimiri boliviensis boliviensis",22,"Steinberg, E. R., Nieves, M., & Mudry, M. D. (2007). Meiotic characterization and sex determination system of neotropical primates: bolivian squirrel monkey Saimiri boliviensis (primates: cebidae). American Journal of Primatology, 69(11), 1236ÔøΩ1241. https://doi.org/10.1002/ajp.20430","",NA,2608.572064,8.72308126669516,3.23073535195005e-13,0.721103311893771,0.321942500417827,0.283129376121793,"Mammalia","Mammalia","Primates","Cebidae",NA,NA,NA,NA,NA,NA,NA
"Salarias fasciatus",23,"Matoulek, D., Bor?vkovÔøΩ, V., Ocalewicz, K., & SymonovÔøΩ, R. (2020). GC and Repeats Profiling along ChromosomesÔøΩThe Future of Fish Compositional Cytogenomics. Genes, 12(1), 50. https://doi.org/10.3390/genes12010050","",NA,797.490645,23.9353994871123,0.000175070443488803,0.480010465387033,0.158114497222678,0.153243435670874,"Actinopterygii","Actinopterygii","Blenniiformes","Blenniidae",811.74,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Salmo salar",29,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,2756.584103,23.3063593483816,2.9950674861093e-15,0.903784922743083,0.122921793977832,0.120601233448333,"Actinopterygii","Actinopterygii","Salmoniformes","Salmonidae",3198.06,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Salmo trutta",40,"Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.","",NA,2371.863509,18.2768345371712,2.20157271043073e-15,0.804108329537945,0.160397769812754,0.150482142756886,"Actinopterygii","Actinopterygii","Salmoniformes","Salmonidae",3080.7,"Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Salvator merianae",19,"da Silva, M. J., de Ara√∫jo Vieira, A. P., Galv√£o Cipriano, F. M., dos Santos C√¢ndido, M. R., de Oliveira, E. H. C., Gimenez Pinheiro, T., & da Silva, E. L. (2020). The Karyotype of Salvator merianae (Squamata, Teiidae): Analyses by Classical and Molecular Cytogenetic Techniques. Cytogenetic and Genome Research, 160(2), 94‚Äì99. https://doi.org/10.1159/000506140","",NA,2026.218827,8.88317423341314,2.93035242282975e-14,0.802978094472734,0.317842239816907,0.269761301544867,"Sauria","Reptilia","Squamata","Teiidae",1904.5,"Roscito, J. G., Sameith, K., Pippel, M., Francoijs, K.-J., Winkler, S., Dahl, A., Papoutsoglou, G., Myers, G., & Hiller, M. (2018). The genome of the tegu lizardSalvator merianae: combining Illumina, PacBio, and optical mapping data to generate a highly contiguous assembly. GigaScience, 7(12). https://doi.org/10.1093/gigascience/giy141","",NA,NA,NA,NA
"Sander lucioperca",24,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,900.461225,27.484875492314,0.00312494175018696,0.475430444454692,0.198651142408786,0.178097730649947,"Actinopterygii","Actinopterygii","Perciformes","Percidae",1114.92,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Sarcophilus harrisii",7,"Martin, P.G. and D.L. Hayman (1967). Quantitative comparisons between the karyotypes of Australian marsupials from three different superfamilies. Chromosoma 20: 290-310.","",NA,3086.657325,7.04032631716339,8.52826274386235e-05,0.963882437993541,0.0891704415725069,0.0865048318012883,"Mammalia","Mammalia","Dasyuromorphia","Dasyuridae",2924.22,"Murchison, E.P., O.B. Schulz-Trieglaff, Z. Ning, L.B. Alexandrov, M.J. bauer, B. Fu, M. Hims, Z. Ding, S. Ivakhno, C. Stewart, B.L. Ng, W. Wong, B. Aken, S. White, A. Alsop, J. Becq, G.R. Bignell, R.K. Cheetham, W. Cheng, T.R. Connor, A.J. Cox, Z.-P. Feng (2012). Genome sequencing and analysis of the Tasmanian devil and its transmissible cancer. Cell 148: 780-791.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1385.129141,44.8747300123443,22.1119192026298,23.3558605083487
"Sciurus vulgaris",20,"Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.","",NA,2878.591032,9.66048025238432,6.08084785419026e-09,0.791418769102492,0.580886445353396,0.330027506184785,"Mammalia","Mammalia","Rodentia","Sciuridae",NA,NA,NA,NA,NA,NA,NA
"Scleropages formosus",24,"Bian, C., Hu, Y., Ravi, V., Kuznetsova, I. S., Shen, X., Mu, X., Sun, Y., You, X., Li, J., Li, X., Qiu, Y., Tay, B.-H., Thevasagayam, N. M., Komissarov, A. S., Trifonov, V., Kabilov, M., Tupikin, A., Luo, J., Liu, Y., & Song, H. (2016b). The Asian arowana (Scleropages formosus) genome provides new insights into the evolution of an early lineage of teleosts. Scientific Reports, 6(1). https://doi.org/10.1038/srep24501","",NA,784.546363,34.9120509100504,1.15455999022285e-11,0.869792001649275,0.110859233533112,0.100951176740909,"Actinopterygii","Actinopterygii","Osteoglossiformes","Osteoglossidae",890,"Bian, C., Hu, Y., Ravi, V., Kuznetsova, I. S., Shen, X., Mu, X., Sun, Y., You, X., Li, J., Li, X., Qiu, Y., Tay, B.-H., Thevasagayam, N. M., Komissarov, A. S., Trifonov, V., Kabilov, M., Tupikin, A., Luo, J., Liu, Y., & Song, H. (2016). The Asian arowana (Scleropages formosus) genome provides new insights into the evolution of an early lineage of teleosts. Scientific Reports, 6(1). https://doi.org/10.1038/srep24501",NA,NA,NA,NA,NA
"Scophthalmus maximus",22,"Wang, N., Wang, X. L., Sha, Z. X., Tian, Y. S., & Chen, S. L. (2010). Development and characterization of a new marine fish cell line from turbot (Scophthalmus maximus). Fish Physiology and Biochemistry, 36(4), 1227‚Äì1234. https://doi.org/10.1007/s10695-010-9402-y","",NA,556.679315,119.128621079689,0.0376427701316129,0.198617750058015,0.701033354389163,0.731989747285364,"Actinopterygii","Actinopterygii","Pleuroneciformes","Scophthalmidae",560.5,"Xu, X., Shao, C., Xu, H., Zhou, Q., You, F., Wang, N., Li, W., Li, M., & Chen, S. (2020). Draft genomes of female and male turbot Scophthalmus maximus. Scientific Data, 7(1), 90. https://doi.org/10.1038/s41597-020-0426-6","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",98.285708,17.6557140442698,13.5931977719487,15.0988143958913
"Serinus canaria",40,"Bachmann, K., B.A. Harrington, and J.P. Craig (1972). Genome size in birds. Chromosoma 37: 405-416.","",NA,1152.083301,8.51971579295748,6.072001418988e-10,0.763487723041361,0.407326244450483,0.384006834713298,"Sauria","Aves","Passeriformes","Fringillidae",1506.12,"De Smet, W.H.O. (1981). The nuclear Feulgen-DNA content of the vertebrates (especially reptiles), as measured by fluorescence cytophotometry, with notes on the cell and chromosome size. Acta Zoologica et Pathologica Antverpiensia 76: 119-167.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",148.772507,12.9133463587977,13.864935569043,13.0670068437274
"Seriola dumerili",24,"Vitturi, R., Mazzola, A., Macaluso, M., & Catalano, E. (1986). Chromosomal polymorphism associated with Robertsonian fusion in Seriola dumerili (Risso, 1810) (Pisces: Carangidae). Journal of Fish Biology, 29(5), 529‚Äì534. https://doi.org/10.1111/j.1095-8649.1986.tb04969.x","",NA,677.669644,36.3987902254584,0.000129887278286616,0.783328761311276,0.163736910589811,0.153695781773079,"Actinopterygii","Actinopterygii","Carangiformes","Carangidae",723.72,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",122.900561,18.1357630651079,14.2827343562736,15.3269314950989
"Seriola lalandi dorsalis",24,"Chai, X., Li, X., Lu, R., & Clarke, S. (2009). Karyotype analysis of the yellowtail kingfishSeriola lalandi lalandi(Perciformes: Carangidae) from South Australia. Aquaculture Research, 40(15), 1735ÔøΩ1741. https://doi.org/10.1111/j.1365-2109.2009.02278.x","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sinocyclocheilus anshuiensis",48,"Yu, X., Zhou, T., Li, K., Li, Y., & Zhou, M. (1987). On the karyosystematics of cyprinid fishes and a summary of fish chromosome studies in China. Genetica, 72(3), 225ÔøΩ235. https://doi.org/10.1007/bf00116227","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sinocyclocheilus grahami",48,"Zan, R., Z. Song, and W. Liu (1986). Studies on karyotypes and nuclear DNA contents of some cyprinoid fishes, with notes on fish polyploids in China In: Indo-Pacific Fish Biology, edited by T. Uyeno, R. Arai, T. Taniuchi and K. Matsuura. Ichthyological Society of Japan, Tokyo. 877-885.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sinocyclocheilus rhinocerous",48,"Yu, X., Zhou, T., Li, K., Li, Y., & Zhou, M. (1987). On the karyosystematics of cyprinid fishes and a summary of fish chromosome studies in China. Genetica, 72(3), 225ÔøΩ235. https://doi.org/10.1007/bf00116227","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sorex araneus",21,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sparus aurata",24,"Arai R. (2011) Fish Karyotypes, Springer.","",NA,833.578411,28.2546592685085,0.000675328517706553,0.415375338238851,0.147172852941602,0.140928951437447,"Actinopterygii","Actinopterygii","Spariformes","Sparidae",929.1,"Peruzzi, S., B. Chatain, and B. Menu (2005). Flow cytometric determination of genome size in European seabass (Dicentrarchus labrax), gilthead seabream (Sparus aurata), thinlip mullet (Liza ramada), and European eel (Anguilla anguilla). Aquatic Living Resources 18: 77-81.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",220.406783,26.4410378305731,11.3062173408701,10.3563567281486
"Spermophilus dauricus",16,"An, C. H., Chen, B. B., Fan, S. P., Sun, Y. X., Lyu, W., & She, J. J. (2018). The Taxonomic Status of Spermophilus in the Plague Area of Dingbian County, Shaanxi Province, China. PubMed, 31(3), 238ÔøΩ241. https://doi.org/10.3967/bes2018.030","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sphaeramia orbicularis",23,"dos Santos, ÔøΩ. W., Cioffi, M. de B., da Costa, G. W. W. F., Amorim, K. D. J., Oliveira, V. C. S., Bertollo, L. A. C., & Molina, W. F. (2023). The diploid number decrease in cardinalfishes (Apogonidae, Kurtiformes): chromosomal rearrangements and related biological features. The Nucleus, 67. https://doi.org/10.1007/s13237-023-00438-2","",NA,1342.662642,23.2304796552689,6.98898132699209e-07,0.698100578816524,0.13651865246228,0.12722381998558,"Actinopterygii","Actinopterygii","Kurtiformes","Apogonidae",NA,NA,NA,NA,NA,NA,NA
"Sphenodon punctatus",18,"Olmo, E. (1981). Evolution of genome size and DNA base composition in reptiles. Genetica 57: 39-50.","",NA,4272.214985,7.34100842863486,2.47987184225977e-05,0.463772041189448,0.505821864776645,0.487426211194177,"Sauria","Reptilia","Rhynchocephalia","Sphenodontidae",4890,"Olmo, E. (1981). Evolution of genome size and DNA base composition in reptiles. Genetica 57: 39-50.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2088.879627,48.8945344355137,15.9735124703765,15.4423202488247
"Stachyris ruficeps",37,"Li et al. 1993","Degrandi T, M, Barcellos S, A, Costa A, L, Garnero A, D, V, Hass I, Gunski R, J: Introducing the Bird Chromosome Database: An Overview of Cytogenetic Studies in Birds. Cytogenet Genome Res 2020. doi: 10.1159/000507768",NA,1041.446934,7.94014751422827,8.50421347792683e-07,0.612854333198421,0.43657484207195,0.399710999476396,"Sauria","Aves","Passeriformes","Timaliidae",NA,NA,NA,NA,NA,NA,NA
"Stegastes partitus",24,"Molina, W. F., & Galetti Jr., P. M. (2004). Multiple pericentric inversions and chromosomal divergence in the reef fishes Stegastes (Perciformes, Pomacentridae). Genetics and Molecular Biology, 27(4), 543ÔøΩ548. https://doi.org/10.1590/s1415-47572004000400013","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strigops habroptila",12,"Dussex, N., Robertson, B. C., DalÔøΩn, L., & Jarvis, E. D. (2022). The k?k?p? (Strigops habroptilus). Trends in Genetics, 0(0). https://doi.org/10.1016/j.tig.2022.03.004","",NA,1165.621973,10.3744690813616,2.33273843421474e-07,0.800753896192676,0.38685718107726,0.330185567272932,"Sauria","Aves","Psittaciformes","Strigopidae",1281.18,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",95.843201,8.22249436095694,11.9991309555698,9.34209908290575
"Strix occidentalis caurina",40,"Rebholz, R., De, M., Sasaki, M., R. H. R. Belterman, & C. Nishida-Umehara. (1993). The Chromosomal Phylogeny of Owls (Strigiformes) and New Karyotypes of Seven Species. CYTOLOGIA, 58(4), 403ÔøΩ416. https://doi.org/10.1508/cytologia.58.403","",NA,1255.541132,20.2780579200015,0.0996979727707234,0.339449891390445,0.358492790638059,0.321429414666735,"Sauria","Aves","Strigiformes","Strigidae",1290,"Hanna, Z. R., Henderson, J. B., Wall, J. D., Emerling, C. A., Fuchs, J., Runckel, C., Mindell, D. P., Bowie, R. C. K., DeRisi, J. L., & Dumbacher, J. P. (2017). Northern Spotted Owl (Strix occidentalis caurina) Genome: Divergence with the Barred Owl (Strix varia) and Characterization of Light-Associated Genes. Genome Biology and Evolution, 9(10), 2522ñ2545. https://doi.org/10.1093/gbe/evx158","",NA,NA,NA,NA
