"species","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","asmblysize.Mbp","beta","pval.beta","rsq","cv","weightcv","repcontent.Mbp","repcontent.pctcvrg","k2p.mean","k2p.median","name","size.Mbp","genecount","genedens"
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000018.1",15.628494,155,9.91778222520993
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000025.1",12.587258,209,16.6040928055975
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000003.1",46.59159,666,14.2944252385463
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000024.1",13.213195,197,14.9093387329862
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000021.1",14.326857,132,9.21346531203599
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000015.1",17.31478,532,30.7251954688422
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000029.1",10.438369,281,26.9199144042522
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000001.1",73.408434,560,7.62855123704178
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000008.1",27.914016,201,7.20068369954363
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000031.1",10.284802,94,9.13969952946104
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000030.1",10.285564,92,8.94457513462558
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000017.1",16.768272,265,15.8036558567275
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000020.1",14.574745,155,10.6348344344961
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000002.1",52.932692,476,8.99255227752256
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000032.1",10.249579,89,8.68328347925315
"Amazona collaria","Sauria","Aves","Psittaciformes","Psittacidae",35,NA,"de Oliveira Furo, I., Kretschmer, R., dos Santos, M. S., de Lima Carvalho, C. A., Gunski, R. J., O�Brien, P. C. M., Ferguson-Smith, M. A., Cioffi, M. B., & de Oliveira, E. H. C. (2017). Chromosomal Mapping of Repetitive DNAs in Myiopsitta monachus and Amazona aestiva (Psittaciformes, Psittacidae) with Emphasis on the Sex Chromosomes. Cytogenetic and Genome Research, 151(3), 151�160. https://doi.org/10.1159/000464458","",1496.34,"Andrews, C.B. and T.R. Gregory (2009). Genome size is inversely correlated with relative brain size in parrots and cockatoos. Genome 52: 261-267.","",1258.720284,7.68080594151649,6.14061468703724e-06,0.499546219937218,0.534315066553486,0.487174793992657,166.336982,13.2147693267808,10.2859951793522,7.51615045654246,"RQIO01000028.1",10.776607,86,7.98024832862514
"Amphiprion ocellaris","Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,26.4869209859686,0.000128345236304348,0.493919427764668,0.129928590529469,0.125387321476051,NA,NA,NA,NA,"1",43.941765,1087,24.737285814532
"Amphiprion ocellaris","Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,26.4869209859686,0.000128345236304348,0.493919427764668,0.129928590529469,0.125387321476051,NA,NA,NA,NA,"2",41.817216,1146,27.4049807619905
"Amphiprion ocellaris","Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,26.4869209859686,0.000128345236304348,0.493919427764668,0.129928590529469,0.125387321476051,NA,NA,NA,NA,"3",41.245747,1243,30.1364404916706
"Amphiprion ocellaris","Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,26.4869209859686,0.000128345236304348,0.493919427764668,0.129928590529469,0.125387321476051,NA,NA,NA,NA,"4",40.94527,1441,35.1933202540855
"Amphiprion ocellaris","Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,26.4869209859686,0.000128345236304348,0.493919427764668,0.129928590529469,0.125387321476051,NA,NA,NA,NA,"5",40.228147,1279,31.7936593002904
"Amphiprion ocellaris","Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,26.4869209859686,0.000128345236304348,0.493919427764668,0.129928590529469,0.125387321476051,NA,NA,NA,NA,"6",39.296448,1268,32.2675474383843
"Amphiprion ocellaris","Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,26.4869209859686,0.000128345236304348,0.493919427764668,0.129928590529469,0.125387321476051,NA,NA,NA,NA,"7",39.040519,1149,29.4309612021295
