species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count,species.rsquared,species.pvalue
Aquila chrysaetos chrysaetos,14,34337559,179,5.21295063519221e-06,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,15,30976502,510,1.64640926854814e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,16,30610376,646,2.11039550771934e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,17,29699254,471,1.58589842020948e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,18,28555659,200,7.00386567860332e-06,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,19,27976474,344,1.22960455988843e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,20,25309643,369,1.45794233446912e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,21,24756580,373,1.50667014587637e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,22,22514005,404,1.79443861720738e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,23,21012167,197,9.3755203830238e-06,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,24,20993271,613,2.91998326511386e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,25,19844373,433,2.1819787402706e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Aquila chrysaetos chrysaetos,26,17717355,228,1.28687380255123e-05,1203454851,17052,0.474282007393315,4.29372256254209e-05
Astatotilapia calliptera,7,68397778,2624,3.83638193626699e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,3,52512415,2030,3.86575250824019e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,23,43921804,1529,3.48118670171198e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,6,41428020,1663,4.01419136130571e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,1,41162407,1269,3.08291009318284e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,15,40222765,1458,3.62481296350462e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,14,39985354,1450,3.62632777991662e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,17,39448915,1282,3.24977252226075e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,5,38678279,1492,3.85746222059156e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,12,38669361,1545,3.99541125078328e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,2,38215696,1312,3.43314432896891e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,11,36676067,1537,4.19074378940359e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,9,35913139,1143,3.18267918602158e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,18,35852588,1526,4.25631756346292e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,16,35801853,1278,3.56964763807058e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,22,35011464,1389,3.96727197697303e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,10,34074121,1340,3.93260327977353e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,4,33433079,1689,5.05188289717498e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,13,33145951,1135,3.42424931479565e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,20,31467755,1309,4.15981375220444e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,19,30863130,1202,3.89461470693348e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astatotilapia calliptera,8,25827708,1010,3.91052895595691e-05,880428986,33341,0.782771269209118,2.80925929033252e-08
Astyanax mexicanus,3,74127438,1583,2.13551154971793e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,6,52532229,1030,1.96070111549997e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,24,47266144,896,1.89564860632591e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,25,46505145,917,1.97182483787547e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,13,44161018,918,2.07875642721823e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,9,42966623,871,2.02715489183313e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,18,41377133,720,1.74009156216793e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,16,41032606,994,2.42246373530358e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,7,40813162,667,1.63427670710738e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,5,40584741,761,1.87508896508666e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,14,38842236,916,2.3582576451057e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,23,38085671,704,1.84846421637156e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,20,36262418,823,2.26956735207233e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,15,35718434,778,2.17814700386921e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,19,35429340,673,1.89955556609296e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,10,35377769,683,1.93059093127099e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,2,34292151,683,1.99170941478707e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,22,32506130,676,2.07960775398363e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,12,31403898,683,2.1748892446409e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,17,28317440,638,2.2530285223523e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,8,27092187,610,2.25157164314568e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,1,26953843,580,2.15182673580164e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,4,25652880,558,2.17519436414157e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,21,21661149,409,1.88817315277227e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,11,11650534,305,2.61790575436285e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Astyanax mexicanus,APWO02000027.1,11639689,227,1.95022392780426e-05,1335239194,27420,0.916872009824593,1.1172641482953e-14
Athene cunicularia,QEEU01000001.1,153432714,1246,8.12082356830369e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000002.1,130168231,1131,8.68875601451479e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000003.1,125482743,1205,9.60291408357243e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000004.1,82206449,931,1.13251455491041e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000005.1,46889661,566,1.20708912781434e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000006.1,42147404,363,8.61263009223534e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000007.1,38412382,463,1.20534050713127e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000008.1,37247320,362,9.71882003859606e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000009.1,36080512,356,9.86682228899634e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000010.1,35640499,553,1.55160566074005e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000011.1,27102458,370,1.36518982890777e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000012.1,26801323,359,1.33948611417429e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000013.1,24217573,196,8.0932965495758e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000014.1,24132915,347,1.43787022827537e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000015.1,23678470,356,1.50347552016663e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000016.1,23372683,426,1.82264055863848e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000017.1,21494962,354,1.6468975381301e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000018.1,20456437,286,1.39809293280154e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000019.1,17588321,375,2.13209663389701e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000020.1,16821034,143,8.50126098074589e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000021.1,16156921,369,2.28385098868776e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000022.1,14312437,244,1.70481099759601e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000023.1,13607177,300,2.2047188773983e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000024.1,12563656,328,2.61070503681412e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000025.1,12500421,313,2.5039156681203e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000026.1,12267803,250,2.0378546998187e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000027.1,11448861,142,1.24029805235647e-05,1157069330,15049,0.922879865097175,3.35663759442268e-16
Athene cunicularia,QEEU01000028.1,10806845,95,8.7907247674969e-06,1157069330,15049,0.922879865097175,3.35663759442268e-16
Balaenoptera musculus,1,185157308,2157,1.16495536865334e-05,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,2,176072231,1758,9.98453867492597e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,3,171879439,1717,9.9895601823555e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,4,145217739,972,6.69339714757575e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,5,140799745,811,5.75995361355235e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,X,129330052,952,7.36101149947732e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,6,116686506,1058,9.06702956724062e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,7,113670270,783,6.88834468326679e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,8,110470125,1306,1.18222007986322e-05,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,9,107551276,792,7.36392936890865e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,10,104923904,1169,1.11414077768208e-05,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,11,104095770,1273,1.22291232391095e-05,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,12,91686959,548,5.97685871553445e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,13,90777659,732,8.06365804167741e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,14,90457485,799,8.83287878277845e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,15,88610610,1364,1.53931904994221e-05,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,16,86440296,717,8.29474253535643e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,17,81249696,514,6.32617751579034e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,18,79721659,423,5.30596083054418e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,19,60794681,1224,2.01333402835028e-05,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,20,60500852,1236,2.04294643652291e-05,2379995981,22591,0.439224584853525,0.000464961221514977
Balaenoptera musculus,21,36476527,229,6.27800996514827e-06,2379995981,22591,0.439224584853525,0.000464961221514977
Betta splendens,4,34863213,1842,5.28350614155959e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,9,32137567,1821,5.66626589996685e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,2,29498272,1759,5.96306115829429e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,1,22294991,1531,6.86701331254182e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,16,21788636,1306,5.99395024085032e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,13,21545776,1137,5.27713645588815e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,10,21190454,1038,4.8984320958862e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,5,21146536,1363,6.44550010460342e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,3,20129463,980,4.86848556267994e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,6,19902465,1203,6.04447740518574e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,15,19576149,1112,5.68038177478114e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,19,18759158,1163,6.19963859785178e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,21,18688203,1101,5.89141716836017e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,7,18668249,1218,6.52444693661414e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,17,18063741,1236,6.84243645876012e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,14,17358772,1147,6.60761026183189e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,11,16885281,1008,5.96969632900986e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,22,16788622,1069,6.36740764072239e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,8,16455974,1311,7.96671166349679e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,24,14918949,953,6.38784943899198e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Betta splendens,12,14654323,975,6.65332680329211e-05,441371523,26727,0.783310505852511,6.03275804044355e-08
Bison bison bison,KN265167.1,43721425,274,6.2669503567187e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265153.1,31240356,262,8.38658816820141e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265185.1,25235462,114,4.51745246431391e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265204.1,23230431,219,9.42728957547107e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265004.1,22619279,297,1.31303919987901e-05,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265169.1,21467410,159,7.40657582819725e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265214.1,21386886,70,3.27303376470983e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN264750.1,20752209,107,5.15607760118453e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265158.1,20239142,127,6.27496956145671e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265203.1,20155498,196,9.72439381056226e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265197.1,19272227,205,1.06370685650392e-05,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265099.1,17727126,112,6.31800101155709e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265019.1,17028446,213,1.25084813963646e-05,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265086.1,16787055,319,1.90027375260282e-05,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN264778.1,16403806,230,1.40211363143407e-05,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN264895.1,16093809,456,2.83338767099821e-05,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265085.1,15775556,77,4.88096901307314e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN264896.1,15707557,134,8.53092559205738e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265091.1,15627168,66,4.22341399286166e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265162.1,15442955,107,6.92872575229287e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265210.1,15249784,98,6.42632053017931e-06,2953606000,25509,0.144731494738099,0.00158757660671435
Bison bison bison,KN265168.1,15236017,314,2.06090607538703e-05,2953606000,25509,0.144731494738099,0.00158757660671435
